name,url
SSG 08 | Rapid Transit (Minimal Wear),https://buff.163.com/goods/967939?from=market#tab=selling
AK-47 | Inheritance (Minimal Wear),https://buff.163.com/goods/956596?from=market#tab=selling
StatTrak™ UMP-45 | Motorized (Factory New),https://buff.163.com/goods/956562?from=market#tab=selling
Nova | Sobek's Bite (Field-Tested),https://buff.163.com/goods/927376?from=market#tab=selling
Sticker | KSCERATO (Holo) | Stockholm 2021,https://buff.163.com/goods/878852?from=market#tab=selling
Glock-18 | Snack Attack (Field-Tested),https://buff.163.com/goods/871542?from=market#tab=selling
PP-Bizon | Lumen (Factory New),https://buff.163.com/goods/871422?from=market#tab=selling
StatTrak™ Nova | Windblown (Factory New),https://buff.163.com/goods/857568?from=market#tab=selling
AK-47 | Neon Rider (Field-Tested),https://buff.163.com/goods/759341?from=market#tab=selling
M4A4 | Neo-Noir (Field-Tested),https://buff.163.com/goods/45262?from=market#tab=selling
SG 553 | Phantom (Minimal Wear),https://buff.163.com/goods/36480?from=market#tab=selling
StatTrak™ Desert Eagle | Serpent Strike (Factory New),https://buff.163.com/goods/1115931?from=market#tab=selling
StatTrak™ G3SG1 | Dream Glade (Battle-Scarred),https://buff.163.com/goods/887047?from=market#tab=selling
USP-S | Check Engine (Factory New),https://buff.163.com/goods/762162?from=market#tab=selling
★ Specialist Gloves | Mogul (Field-Tested),https://buff.163.com/goods/45376?from=market#tab=selling
Prof. Shahmat | Elite Crew,https://buff.163.com/goods/774974?from=market#tab=selling
P250 | Black & Tan (Factory New),https://buff.163.com/goods/871522?from=market#tab=selling
SG 553 | Desert Blossom (Factory New),https://buff.163.com/goods/871156?from=market#tab=selling
SG 553 | Barricade (Factory New),https://buff.163.com/goods/775271?from=market#tab=selling
StatTrak™ AWP | Fever Dream (Factory New),https://buff.163.com/goods/38299?from=market#tab=selling
P250 | Cartel (Field-Tested),https://buff.163.com/goods/35999?from=market#tab=selling
MP9 | Cobalt Paisley (Minimal Wear),https://buff.163.com/goods/1116063?from=market#tab=selling
SSG 08 | Rapid Transit (Minimal Wear),https://buff.163.com/goods/967939?from=market#tab=selling
AK-47 | Inheritance (Minimal Wear),https://buff.163.com/goods/956596?from=market#tab=selling
StatTrak™ UMP-45 | Motorized (Factory New),https://buff.163.com/goods/956562?from=market#tab=selling
Nova | Sobek's Bite (Field-Tested),https://buff.163.com/goods/927376?from=market#tab=selling
Sticker | KSCERATO (Holo) | Stockholm 2021,https://buff.163.com/goods/878852?from=market#tab=selling
Glock-18 | Snack Attack (Field-Tested),https://buff.163.com/goods/871542?from=market#tab=selling
PP-Bizon | Lumen (Factory New),https://buff.163.com/goods/871422?from=market#tab=selling
StatTrak™ Nova | Windblown (Factory New),https://buff.163.com/goods/857568?from=market#tab=selling
AK-47 | Neon Rider (Field-Tested),https://buff.163.com/goods/759341?from=market#tab=selling
M4A4 | Neo-Noir (Field-Tested),https://buff.163.com/goods/45262?from=market#tab=selling
SG 553 | Phantom (Minimal Wear),https://buff.163.com/goods/36480?from=market#tab=selling
StatTrak™ Desert Eagle | Serpent Strike (Factory New),https://buff.163.com/goods/1115931?from=market#tab=selling
StatTrak™ G3SG1 | Dream Glade (Battle-Scarred),https://buff.163.com/goods/887047?from=market#tab=selling
USP-S | Check Engine (Factory New),https://buff.163.com/goods/762162?from=market#tab=selling
StatTrak™ Nova | Windblown (Factory New),https://buff.163.com/goods/857568?from=market#tab=selling
AK-47 | Neon Rider (Field-Tested),https://buff.163.com/goods/759341?from=market#tab=selling
M4A4 | Neo-Noir (Field-Tested),https://buff.163.com/goods/45262?from=market#tab=selling
SG 553 | Phantom (Minimal Wear),https://buff.163.com/goods/36480?from=market#tab=selling
StatTrak™ Desert Eagle | Serpent Strike (Factory New),https://buff.163.com/goods/1115931?from=market#tab=selling
StatTrak™ G3SG1 | Dream Glade (Battle-Scarred),https://buff.163.com/goods/887047?from=market#tab=selling
USP-S | Check Engine (Factory New),https://buff.163.com/goods/762162?from=market#tab=selling
★ Specialist Gloves | Mogul (Field-Tested),https://buff.163.com/goods/45376?from=market#tab=selling
Prof. Shahmat | Elite Crew,https://buff.163.com/goods/774974?from=market#tab=selling
Desert Eagle | Light Rail (Minimal Wear),https://buff.163.com/goods/769219?from=market#tab=selling
AK-47 | Uncharted (Minimal Wear),https://buff.163.com/goods/769139?from=market#tab=selling
Desert Eagle | Mecha Industries (Factory New),https://buff.163.com/goods/763256?from=market#tab=selling
M4A1-S | Decimator (Field-Tested),https://buff.163.com/goods/35198?from=market#tab=selling
Spectrum 2 Case,https://buff.163.com/goods/38148?from=market#tab=selling
AK-47 | Frontside Misty (Factory New),https://buff.163.com/goods/33905?from=market#tab=selling
USP-S | Royal Guard (Factory New),https://buff.163.com/goods/1115617?from=market#tab=selling
AK-47 | Head Shot (Well-Worn),https://buff.163.com/goods/921551?from=market#tab=selling
StatTrak™ XM1014 | Incinegator (Field-Tested),https://buff.163.com/goods/769192?from=market#tab=selling
★ Karambit | Lore (Field-Tested),https://buff.163.com/goods/43014?from=market#tab=selling
Revolution Case,https://buff.163.com/goods/921379?from=market#tab=selling
Revolution Case,https://buff.163.com/goods/921379?from=market#tab=selling
Desert Eagle | Mecha Industries (Field-Tested),https://buff.163.com/goods/763289?from=market#tab=selling
StatTrak™ Tec-9 | Fuel Injector (Minimal Wear),https://buff.163.com/goods/39642?from=market#tab=selling
SSG 08 | Big Iron (Field-Tested),https://buff.163.com/goods/36529?from=market#tab=selling
Sticker | Imperial Esports (Foil) | Austin 2025,https://buff.163.com/goods/1116873?from=market#tab=selling
StatTrak™ P90 | Randy Rush (Field-Tested),https://buff.163.com/goods/968101?from=market#tab=selling
P250 | Small Game (Minimal Wear),https://buff.163.com/goods/968095?from=market#tab=selling
Dreams & Nightmares Case,https://buff.163.com/goods/886606?from=market#tab=selling
Desert Eagle | Printstream (Minimal Wear),https://buff.163.com/goods/781671?from=market#tab=selling
StatTrak™ AUG | Arctic Wolf (Field-Tested),https://buff.163.com/goods/775270?from=market#tab=selling
MP7 | Neon Ply (Minimal Wear),https://buff.163.com/goods/774989?from=market#tab=selling
StatTrak™ P2000 | Imperial (Minimal Wear),https://buff.163.com/goods/39203?from=market#tab=selling
StatTrak™ Dual Berettas | Cartel (Field-Tested),https://buff.163.com/goods/38453?from=market#tab=selling
StatTrak™ CZ75-Auto | Tacticat (Field-Tested),https://buff.163.com/goods/38362?from=market#tab=selling
SG 553 | Cyrex (Field-Tested),https://buff.163.com/goods/36459?from=market#tab=selling
PP-Bizon | High Roller (Factory New),https://buff.163.com/goods/36261?from=market#tab=selling
MP7 | Special Delivery (Field-Tested),https://buff.163.com/goods/35614?from=market#tab=selling
MAG-7 | Praetorian (Field-Tested),https://buff.163.com/goods/35512?from=market#tab=selling
M4A1-S | Flashback (Factory New),https://buff.163.com/goods/35202?from=market#tab=selling
M249 | Emerald Poison Dart (Field-Tested),https://buff.163.com/goods/35117?from=market#tab=selling
MP7 | Special Delivery (Field-Tested),https://buff.163.com/goods/35614?from=market#tab=selling
MAG-7 | Praetorian (Field-Tested),https://buff.163.com/goods/35512?from=market#tab=selling
M4A1-S | Flashback (Factory New),https://buff.163.com/goods/35202?from=market#tab=selling
M249 | Emerald Poison Dart (Field-Tested),https://buff.163.com/goods/35117?from=market#tab=selling
Glock-18 | Bunsen Burner (Factory New),https://buff.163.com/goods/35003?from=market#tab=selling
AWP | Pink DDPAT (Field-Tested),https://buff.163.com/goods/34118?from=market#tab=selling
AK-47 | Bloodsport (Factory New),https://buff.163.com/goods/33868?from=market#tab=selling
MAC-10 | Lapis Gator (Minimal Wear),https://buff.163.com/goods/33816?from=market#tab=selling
M4A1-S | Solitude (Minimal Wear),https://buff.163.com/goods/1118771?from=market#tab=selling
StatTrak™ M4A4 | Choppa (Factory New),https://buff.163.com/goods/1115736?from=market#tab=selling
P90 | Wave Breaker (Field-Tested),https://buff.163.com/goods/1115511?from=market#tab=selling
FAMAS | 2A2F (Minimal Wear),https://buff.163.com/goods/1115507?from=market#tab=selling
AK-47 | Crossfade (Minimal Wear),https://buff.163.com/goods/968343?from=market#tab=selling
M4A1-S | Fizzy POP (Factory New),https://buff.163.com/goods/871262?from=market#tab=selling
Sticker | Evil Geniuses (Holo) | 2020 RMR,https://buff.163.com/goods/847255?from=market#tab=selling
Dual Berettas | Balance (Minimal Wear),https://buff.163.com/goods/775055?from=market#tab=selling
M4A4 | The Emperor (Field-Tested),https://buff.163.com/goods/769572?from=market#tab=selling
M4A1-S | Control Panel (Minimal Wear),https://buff.163.com/goods/762231?from=market#tab=selling
AWP | Acheron (Factory New),https://buff.163.com/goods/762113?from=market#tab=selling
Tec-9 | Isaac (Field-Tested),https://buff.163.com/goods/43951?from=market#tab=selling
Tec-9 | Isaac (Field-Tested),https://buff.163.com/goods/43951?from=market#tab=selling
USP-S | Blood Tiger (Minimal Wear),https://buff.163.com/goods/42151?from=market#tab=selling
P2000 | Handgun (Minimal Wear),https://buff.163.com/goods/35936?from=market#tab=selling
M4A4 | X-Ray (Field-Tested),https://buff.163.com/goods/35346?from=market#tab=selling
M4A1-S | Leaded Glass (Minimal Wear),https://buff.163.com/goods/35230?from=market#tab=selling
M4A1-S | Flashback (Minimal Wear),https://buff.163.com/goods/35204?from=market#tab=selling
Glock-18 | Off World (Factory New),https://buff.163.com/goods/35041?from=market#tab=selling
Galil AR | Firefight (Minimal Wear),https://buff.163.com/goods/34921?from=market#tab=selling
Desert Eagle | Conspiracy (Factory New),https://buff.163.com/goods/34399?from=market#tab=selling
CZ75-Auto | Twist (Minimal Wear),https://buff.163.com/goods/34351?from=market#tab=selling
M4A1-S | Solitude (Battle-Scarred),https://buff.163.com/goods/1118786?from=market#tab=selling
Glock-18 | Coral Bloom (Factory New),https://buff.163.com/goods/1116182?from=market#tab=selling
M4A1-S | Emphorosaur-S (Field-Tested),https://buff.163.com/goods/921435?from=market#tab=selling
M249 | Downtown (Field-Tested),https://buff.163.com/goods/900478?from=market#tab=selling
StatTrak™ M4A4 | Tooth Fairy (Field-Tested),https://buff.163.com/goods/781689?from=market#tab=selling
StatTrak™ P250 | X-Ray (Minimal Wear),https://buff.163.com/goods/773443?from=market#tab=selling
UMP-45 | Delusion (Minimal Wear),https://buff.163.com/goods/42089?from=market#tab=selling
StatTrak™ MAC-10 | Lapis Gator (Minimal Wear),https://buff.163.com/goods/38935?from=market#tab=selling
Nova | Koi (Field-Tested),https://buff.163.com/goods/35832?from=market#tab=selling
Nova | Gila (Minimal Wear),https://buff.163.com/goods/35820?from=market#tab=selling
M4A1-S | Leaded Glass (Field-Tested),https://buff.163.com/goods/35229?from=market#tab=selling
M4A1-S | Blood Tiger (Factory New),https://buff.163.com/goods/35169?from=market#tab=selling
G3SG1 | Stinger (Minimal Wear),https://buff.163.com/goods/34875?from=market#tab=selling
SSG 08 | Blush Pour (Field-Tested),https://buff.163.com/goods/1115943?from=market#tab=selling
Desert Eagle | Serpent Strike (Field-Tested),https://buff.163.com/goods/1115555?from=market#tab=selling
★ M9 Bayonet | Autotronic (Field-Tested),https://buff.163.com/goods/43055?from=market#tab=selling
Huntsman Weapon Case,https://buff.163.com/goods/35092?from=market#tab=selling
StatTrak™ SSG 08 | Mainframe 001 (Factory New),https://buff.163.com/goods/781621?from=market#tab=selling
★ Talon Knife | Rust Coat (Battle-Scarred),https://buff.163.com/goods/769518?from=market#tab=selling
USP-S | Stainless (Field-Tested),https://buff.163.com/goods/42230?from=market#tab=selling
StatTrak™ R8 Revolver | Banana Cannon (Field-Tested),https://buff.163.com/goods/921590?from=market#tab=selling
USP-S | Ticket to Hell (Field-Tested),https://buff.163.com/goods/886648?from=market#tab=selling
G3SG1 | Dream Glade (Minimal Wear),https://buff.163.com/goods/886628?from=market#tab=selling
R8 Revolver | Blaze (Factory New),https://buff.163.com/goods/871112?from=market#tab=selling
Galil AR | Chromatic Aberration (Minimal Wear),https://buff.163.com/goods/857559?from=market#tab=selling
USP-S | Kill Confirmed (Field-Tested),https://buff.163.com/goods/42182?from=market#tab=selling
MP5-SD | Gold Leaf (Minimal Wear),https://buff.163.com/goods/1115889?from=market#tab=selling
Galil AR | Control (Field-Tested),https://buff.163.com/goods/1115595?from=market#tab=selling
Nova | Rising Sun (Field-Tested),https://buff.163.com/goods/1115564?from=market#tab=selling
Copenhagen 2024 Challengers Sticker Capsule,https://buff.163.com/goods/959634?from=market#tab=selling
Galil AR | Chromatic Aberration (Minimal Wear),https://buff.163.com/goods/857559?from=market#tab=selling
USP-S | Kill Confirmed (Field-Tested),https://buff.163.com/goods/42182?from=market#tab=selling
MP5-SD | Gold Leaf (Minimal Wear),https://buff.163.com/goods/1115889?from=market#tab=selling
Galil AR | Control (Field-Tested),https://buff.163.com/goods/1115595?from=market#tab=selling
Nova | Rising Sun (Field-Tested),https://buff.163.com/goods/1115564?from=market#tab=selling
Copenhagen 2024 Challengers Sticker Capsule,https://buff.163.com/goods/959634?from=market#tab=selling
PP-Bizon | Space Cat (Minimal Wear),https://buff.163.com/goods/886670?from=market#tab=selling
★ Bloodhound Gloves | Charred (Field-Tested),https://buff.163.com/goods/42451?from=market#tab=selling
SSG 08 | Abyss (Minimal Wear),https://buff.163.com/goods/36524?from=market#tab=selling
Dual Berettas | Cobalt Quartz (Factory New),https://buff.163.com/goods/33846?from=market#tab=selling
Sticker | jL (Holo) | Austin 2025,https://buff.163.com/goods/1117185?from=market#tab=selling
USP-S | Alpine Camo (Minimal Wear),https://buff.163.com/goods/968103?from=market#tab=selling
MP9 | Starlight Protector (Battle-Scarred),https://buff.163.com/goods/887053?from=market#tab=selling
MP9 | Food Chain (Battle-Scarred),https://buff.163.com/goods/857617?from=market#tab=selling
Desert Eagle | Trigger Discipline (Well-Worn),https://buff.163.com/goods/857562?from=market#tab=selling
StatTrak™ M4A4 | Magnesium (Field-Tested),https://buff.163.com/goods/763272?from=market#tab=selling
PP-Bizon | High Roller (Minimal Wear),https://buff.163.com/goods/36263?from=market#tab=selling
FAMAS | Neural Net (Field-Tested),https://buff.163.com/goods/34662?from=market#tab=selling
AK-47 | Bloodsport (Minimal Wear),https://buff.163.com/goods/33870?from=market#tab=selling
★ Nomad Knife | Damascus Steel (Factory New),https://buff.163.com/goods/1116078?from=market#tab=selling
Desert Eagle | Trigger Discipline (Well-Worn),https://buff.163.com/goods/857562?from=market#tab=selling
StatTrak™ M4A4 | Magnesium (Field-Tested),https://buff.163.com/goods/763272?from=market#tab=selling
PP-Bizon | High Roller (Minimal Wear),https://buff.163.com/goods/36263?from=market#tab=selling
FAMAS | Neural Net (Field-Tested),https://buff.163.com/goods/34662?from=market#tab=selling
AK-47 | Bloodsport (Minimal Wear),https://buff.163.com/goods/33870?from=market#tab=selling
★ Nomad Knife | Damascus Steel (Factory New),https://buff.163.com/goods/1116078?from=market#tab=selling
Sticker | donk (Glitter) | Copenhagen 2024,https://buff.163.com/goods/959578?from=market#tab=selling
M4A1-S | Black Lotus (Field-Tested),https://buff.163.com/goods/956508?from=market#tab=selling
Sticker | ENCE (Gold) | Paris 2023,https://buff.163.com/goods/928404?from=market#tab=selling
★ Skeleton Knife | Crimson Web (Field-Tested),https://buff.163.com/goods/776748?from=market#tab=selling
FAMAS | Grey Ghost (Minimal Wear),https://buff.163.com/goods/1115824?from=market#tab=selling
M4A1-S | Night Terror (Battle-Scarred),https://buff.163.com/goods/887017?from=market#tab=selling
PP-Bizon | Space Cat (Factory New),https://buff.163.com/goods/886999?from=market#tab=selling
"Music Kit | Austin Wintory, Mocha Petal",https://buff.163.com/goods/867533?from=market#tab=selling
Sawed-Off | Brake Light (Factory New),https://buff.163.com/goods/762158?from=market#tab=selling
MAC-10 | Poplar Thicket (Minimal Wear),https://buff.163.com/goods/1115924?from=market#tab=selling
AK-47 | Legion of Anubis (Factory New),https://buff.163.com/goods/781649?from=market#tab=selling
StatTrak™ CZ75-Auto | Eco (Minimal Wear),https://buff.163.com/goods/759287?from=market#tab=selling
★ Butterfly Knife | Urban Masked (Field-Tested),https://buff.163.com/goods/42594?from=market#tab=selling
StatTrak™ USP-S | Guardian (Factory New),https://buff.163.com/goods/39735?from=market#tab=selling
